"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"31","25235151","1120723419090255872","1556036259","RitaPanahi","20. I was asked by someone if ISIS is framing this attack as retaliation for Christchurch? There have been 4 offici… https://t.co/zqM9cvri8l","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30699754","rcallimachi","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120721932402479105","20. I was asked by someone if ISIS is framing this attack as retaliation for Christchurch? There have been 4 offici… https://t.co/zqM9cvri8l","1556035905","Twitter for iPhone","256","149",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120723419090255872","Rita Panahi","Melbourne, Victoria","The truth is incontrovertible. Malice may attack it, ignorance may deride it, but in the end, there it is. Winston Churchill","https://t.co/2saaz9O4Jk","FALSE","154863","1783","1405","125238","129312","1237435783","TRUE","https://t.co/2saaz9O4Jk","http://blogs.news.com.au/heraldsun/miss-judgement/","en","https://pbs.twimg.com/profile_banners/25235151/1351644431","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/901301264406896640/Eis46gPG_normal.jpg"
"32","7401202","1120007327971794945","1555865530","stephenharper","Happy Easter to all Christians celebrating in Canada and around the world! Laureen and I wish you a joyous gatherin… https://t.co/oCLArozRBr","Twitter for iPhone","NA",NA,NA,NA,"FALSE","FALSE","6457","975",NA,NA,"twitter.com/i/web/status/1…","https://t.co/oCLArozRBr","https://twitter.com/i/web/status/1120007327971794945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120007327971794945","Stephen Harper","Calgary, Alberta","Official Twitter account for Canada's 22nd Prime Minister. | Compte Twitter officiel du 22e Premier ministre du Canada","https://t.co/D06QLpAVJa","FALSE","1247298","252","7960","4101","0","1184159744","TRUE","https://t.co/D06QLpAVJa","https://www.chapters.indigo.ca/en-ca/books/right-here-right-now-politics/9780771038624-item.html?ref","en","https://pbs.twimg.com/profile_banners/7401202/1535634273","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1003262547301097472/UqUTTE49_normal.jpg"
"33","21525682","1120779857539944448","1556049715","jkenney","My transition team and I are hard at work getting ready to take the reins next Tuesday and start implementing our p… https://t.co/zrRIxhOTj5","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","177","29",NA,NA,"twitter.com/i/web/status/1…","https://t.co/zrRIxhOTj5","https://twitter.com/i/web/status/1120779857539944448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120779857539944448","Jason Kenney","Alberta, Canada","Working for a strong and free Alberta as @Alberta_UCP Leader. Former @Taxpayerdotcom CEO; Minister of Immigration; Employment & Social Development; & Defence","https://t.co/BvNKp0iqlu","FALSE","174606","1436","1366","34329","29728","1235257542","TRUE","https://t.co/BvNKp0iqlu","https://www.albertastrongandfree.ca","en","https://pbs.twimg.com/profile_banners/21525682/1553222598","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1108921365443207168/ApG1zsSX_normal.jpg"
"34","2995903175","1120707587396263936","1556032485","JaniceFiamengo","A fascinating article by my friend Ewan Morrison about the good intentions fallacy. https://t.co/K0SodZVtKc","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","29","10",NA,NA,"psychologytoday.com/us/blog/word-l…","https://t.co/K0SodZVtKc","https://www.psychologytoday.com/us/blog/word-less/201904/the-road-hell-is-paved-good-intentions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120707587396263936","Janice Fiamengo","Leeds and the Thousand Islands","Contrarian, pro-liberty, anti-feminist, defender of men's rights, free speech, the principles of western culture, and the right to dissent",NA,"FALSE","18480","256","171","1152","515","1422109223","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/2995903175/1434303710","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/558993679918964736/23_g3vXf_normal.jpeg"
"35","3349427633","1120793537694588930","1556052977","Toni_Airaksinen","Good piece by @Toni_Airaksinen fr a couple yrs ago. I immediately noticed how rife w fallacy book discussed was tho… https://t.co/AWEJQSQ9It","Twitter Web App","NA",NA,NA,NA,"FALSE","TRUE","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1226221638"", ""3349427633"")","c(""SelinaDavis73"", ""Toni_Airaksinen"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120755058495201280","Good piece by @Toni_Airaksinen fr a couple yrs ago. I immediately noticed how rife w fallacy book discussed was tho… https://t.co/AWEJQSQ9It","1556043803","Twitter Web Client","3","1",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120793537694588930","Toni Airaksinen","New Jersey/ Brooklyn NYC","Title IX/ higher ed reporter on sabbatical. Free speech, due process, & men's & boy's issues. Columnist @PJMedia_com/ Ex @USATODAY & @itsYRMedia. Barnard grad 🌻","https://t.co/GQbKOAp6nM","FALSE","9261","997","175","6670","9472","1435513096","FALSE","https://t.co/GQbKOAp6nM","https://www.instagram.com/toni_airaksinen/","en","https://pbs.twimg.com/profile_banners/3349427633/1550876561","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1098948370847203329/N4ijcY1V_normal.png"
"36","75927392","1120797240765730816","1556053860","peterboghossian","Keep an eye on this. It's seriously not good https://t.co/7vHEC878Ak","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","127",NA,NA,"j.mp/2u8DUAO","https://t.co/7vHEC878Ak","http://j.mp/2u8DUAO",NA,NA,NA,NA,NA,NA,NA,NA,"95092020","jordanbpeterson","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120792711169236997","Keep an eye on this. It's seriously not good https://t.co/7vHEC878Ak","1556052780","Buffer","364","127",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120797240765730816","Peter Boghossian","","","https://t.co/RmbZK2WzAO","FALSE","60494","75","795","1138","8809","1253496643","TRUE","https://t.co/RmbZK2WzAO","https://www.youtube.com/playlist?list=PLLHyNSlsz449SOhzpo7ClMEKe9WkXt5GO","en","https://pbs.twimg.com/profile_banners/75927392/1538267120","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/978132413611048960/HhdhIS8Z_normal.jpg"
"37","2835451658","1120794965917913090","1556053317","MrAndyNgo","ISIS supporters cheer how many more Christians were killed in Sri Lanka than Muslims in New Zealand. https://t.co/Gpc7jECKx8","Twitter for iPhone","NA",NA,NA,NA,"FALSE","FALSE","103","46",NA,NA,"twitter.com/rcallimachi/st…","https://t.co/Gpc7jECKx8","https://twitter.com/rcallimachi/status/1120724677670973440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120794965917913090","Andy Ngo","Lost in Portlandia","Journalist & photographer; an editor at @Quillette. Host of Things @YouShouldNgo. Please support. https://t.co/5xl8rlM2qd    andycngo@protonmail.com","https://t.co/dkgNPxG267","FALSE","120751","356","739","7970","32123","1411970286","TRUE","https://t.co/dkgNPxG267","https://www.subscribestar.com/AndyNgo","en","https://pbs.twimg.com/profile_banners/2835451658/1554359102","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1088259541047828480/sexppj2k_normal.jpg"
"38","146061147","1062522424837763073","1542160061","LarsBrownworth","@harbingercalls It's the fascinating story of how Norwegian looms changed the world","Twitter Web Client","NA","1061984203234045952","3065624058","harbingercalls","FALSE","FALSE","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3065624058","harbingercalls","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1062522424837763073","Lars Brownworth","DC","Author / Podcaster - 12 Byzantine Rulers, Lost to the West, Norman Centuries, The Normans: From Raiders to Kings, The Sea Woves, A History of the Crusades","http://t.co/wDMOYaQt2Z","FALSE","799","5","19","112","6","1274364947","FALSE","http://t.co/wDMOYaQt2Z","http://larsbrownworth.com/","en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/915685333/lars-brownworth-headshot-cropped_normal.png"
"39","16187240","1120787363310055425","1556051505","jonkay","@mattgurney You know that American guy who's always telling reporters that any new restriction, or lack of restrict… https://t.co/K14uLU2vEy","Twitter for Android","NA","1120782007204663296","191324405","mattgurney","FALSE","FALSE","5","0",NA,NA,"twitter.com/i/web/status/1…","https://t.co/K14uLU2vEy","https://twitter.com/i/web/status/1120787363310055425",NA,NA,NA,NA,NA,NA,NA,NA,"191324405","mattgurney","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json","Toronto","Toronto, Ontario","city","Canada","CA","c(NA, NA)","c(NA, NA)","c(-79.639319, -78.90582, -78.90582, -79.639319, 43.403221, 43.403221, 43.855401, 43.855401)","https://twitter.com/NA/status/1120787363310055425","Jonathan Kay","Toronto","@Quillette editor & podcaster. Book author. @Wrongspeak host. @ForeignAffairs @WSJ @TheAtlantic. Ex-coder/lawyer/@nationalpost. @Mcgillu engineering. @Yale law.","https://t.co/cKctnpJqqG","FALSE","34119","976","695","7637","7888","1220893146","FALSE","https://t.co/cKctnpJqqG","https://medium.com/@b4575a81f168/3fe43fbdcce","en","https://pbs.twimg.com/profile_banners/16187240/1538407231","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1088496642268057600/6saG5Dej_normal.jpg"
"40","2809959174","1120757170247696387","1556044306","fordnation","Today, Minister @RaymondChoPC and @celliottability announced an investment of $90 million to support a new dental p… https://t.co/DywXlVjwfH","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","59","11",NA,NA,"twitter.com/i/web/status/1…","https://t.co/DywXlVjwfH","https://twitter.com/i/web/status/1120757170247696387",NA,NA,NA,NA,NA,NA,NA,NA,"c(""1141419020"", ""821699497"")","c(""RaymondChoPC"", ""celliottability"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120757170247696387","Doug Ford","Ontario","Premier of Ontario • Leader of the @OntarioPCParty • For The People","https://t.co/EXbP9BDOMD","FALSE","127728","1686","559","3734","3010","1410721904","TRUE","https://t.co/EXbP9BDOMD","http://Ontario.ca/Premier","en","https://pbs.twimg.com/profile_banners/2809959174/1549845785","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033039338563674113/cJve9KLp_normal.jpg"
"41","571511391","1120760224460054528","1556045034","girlwriteswhat","@Geomancer1980 @Nephanor @LukewarmLegume keeping your pants on? What's that?","Twitter Web Client","NA","1120735732728061952","2269035084","Geomancer1980","FALSE","FALSE","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""2269035084"", ""93949976"", ""933411318018736129"")","c(""Geomancer1980"", ""Nephanor"", ""LukewarmLegume"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120760224460054528","girlwriteswhat","Canada","Find me on Youtube at http://t.co/VSRewkGb","http://t.co/CMObjPPSnn","FALSE","24929","72","265","15001","612","1336191401","FALSE","http://t.co/CMObjPPSnn","http://owningyourshit.blogspot.com","en",NA,"http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/2191775808/me_normal.jpg"
"42","586559221","1120725972997685249","1556036868","rivatez","@CryptoSeneca @elamje @QuintusCurtius feeling is mutual","Twitter Web Client","NA","1120719526977576962","715056964099768320","CryptoSeneca","FALSE","FALSE","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""715056964099768320"", ""1053664516159033345"", ""1634208277"")","c(""CryptoSeneca"", ""elamje"", ""QuintusCurtius"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120725972997685249","Riva","San Francisco, CA","",NA,"FALSE","24565","1434","428","5884","15461","1337607996","TRUE",NA,NA,"en","https://pbs.twimg.com/profile_banners/586559221/1535300234","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1096451156270673920/Jf6fo42f_normal.png"
"43","38531995","1120752235665874945","1556043130","DrOz","5 reasons to add cod liver oil to your diet: https://t.co/JiW7wfkZg9 https://t.co/egiBnrX4kG","SocialFlow","NA",NA,NA,NA,"FALSE","FALSE","43","9",NA,NA,"trib.al/gIjuGpd","https://t.co/JiW7wfkZg9","https://trib.al/gIjuGpd","http://pbs.twimg.com/media/D422N_bW4AAO0pX.jpg","https://t.co/egiBnrX4kG","https://twitter.com/DrOz/status/1120752235665874945/photo/1","photo","http://pbs.twimg.com/media/D422N_bW4AAO0pX.jpg","https://t.co/egiBnrX4kG","https://twitter.com/DrOz/status/1120752235665874945/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120752235665874945","Dr. Mehmet Oz","New York, NY","Cardiac Surgeon and Host of The Dr. Oz Show | 🥑 : @thedishonoz | 🏃‍♂️: @sharecareinc","https://t.co/DXIPLV2oKK","FALSE","4117786","402","20615","11528","841","1241734844","TRUE","https://t.co/DXIPLV2oKK","https://www.doctoroz.com","en","https://pbs.twimg.com/profile_banners/38531995/1536086488","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1039972664763449346/fOdwzt4P_normal.jpg"
"44","17839988","1120406098475929600","1555960604","TheFIREorg","FIRE is thrilled to announce the 12th annual @FSNspeaks Summer Conference will take place in Philadelphia, PA from… https://t.co/wDQS5M1Ttj","TweetDeck","NA",NA,NA,NA,"FALSE","FALSE","4","4",NA,NA,"twitter.com/i/web/status/1…","https://t.co/wDQS5M1Ttj","https://twitter.com/i/web/status/1120406098475929600",NA,NA,NA,NA,NA,NA,NA,NA,"3677787081","FSNspeaks","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120406098475929600","FIRE","Philadelphia and Washington","Foundation for Individual Rights in Education. Defending #freespeech, #dueprocess, and #academicfreedom on college campuses.

https://t.co/tOHyP5fA6K","http://t.co/zyamO0ede2","FALSE","36648","2951","908","13664","2117","1228321019","TRUE","http://t.co/zyamO0ede2","http://www.thefire.org","en","https://pbs.twimg.com/profile_banners/17839988/1538055866","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1080529068695506944/3LzPl9T8_normal.jpg"
"45","816291044325261312","1120520037977268226","1555987769","harari_yuval","Yuval in conversation with @drfeifei, moderated by @nxthompson, at @StanfordHAI right now. Look out for the transcr… https://t.co/sQgidD7iOX","Twitter for iPhone","NA",NA,NA,NA,"FALSE","FALSE","284","40",NA,NA,"twitter.com/i/web/status/1…","https://t.co/sQgidD7iOX","https://twitter.com/i/web/status/1120520037977268226",NA,NA,NA,NA,NA,NA,NA,NA,"c(""130745589"", ""16892481"", ""1067218780806307841"")","c(""drfeifei"", ""nxthompson"", ""StanfordHAI"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120520037977268226","Yuval Noah Harari","","Historian and bestselling author of Sapiens, Homo Deus and 21 Lessons for the 21st Century. Account managed by Yuval's team. https://t.co/m7I3VyWzUZ","https://t.co/ZdS9DGAOxh","FALSE","137278","0","1193","364","0","1483453925","FALSE","https://t.co/ZdS9DGAOxh","http://www.ynharari.com","en","https://pbs.twimg.com/profile_banners/816291044325261312/1551185959",NA,"http://pbs.twimg.com/profile_images/1034789978444886017/9GqAdkNk_normal.jpg"
"46","3659641456","1120754817109041152","1556043745","HdxAcademy","""What’s great for ranting on Fox News or in best-selling books about crazy campuses does little to counteract or su… https://t.co/6Ucfc17YGY","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","3","1",NA,NA,"twitter.com/i/web/status/1…","https://t.co/6Ucfc17YGY","https://twitter.com/i/web/status/1120754817109041152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120754817109041152","Heterodox Academy","New York, NY","A consortium of university stakeholders committed to improving research/ pedagogy quality & impact. Executive Director: @DebMashekHxA. Tweets by @KarenGillo.","https://t.co/gAZyRaO7hy","FALSE","31612","1386","370","3923","3071","1442286403","FALSE","https://t.co/gAZyRaO7hy","http://www.heterodoxacademy.org/","en","https://pbs.twimg.com/profile_banners/3659641456/1506091653","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/948628499337707520/tX7jnPrt_normal.jpg"
"47","780922936043511808","1118330989682364416","1555465860","ThePangburn","https://t.co/YunEcY1Gzu","Twitter Web App","NA",NA,NA,NA,"FALSE","FALSE","1","0",NA,NA,"youtu.be/gNCZ-SBWbbw","https://t.co/YunEcY1Gzu","https://youtu.be/gNCZ-SBWbbw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1118330989682364416","Travis Pangburn","","The Space Pirate - Let art & science inspire.",NA,"FALSE","8764","150","37","1695","774","1475021511","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/780922936043511808/1532151464","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1022950217623040000/f262R3ik_normal.jpg"
"48","35598529","1115970849343987713","1554903158","ProfDavidBuss","Excellent piece on the science of sex differences:
https://t.co/vOYBtmBH5H","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","132","46",NA,NA,"psychologytoday.com/gb/blog/sexual…","https://t.co/vOYBtmBH5H","https://www.psychologytoday.com/gb/blog/sexual-personalities/201904/sex-differences-in-brain-and-behavior-eight-counterpoints?fbclid=IwAR12Ju05H04eZspJN440UmQ3NcFX2uyQoYYslPH3sVlAb8Fmx9G9X6Q3I_w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1115970849343987713","David Buss","Austin, Texas","Author of The Evolution of Desire:  Strategies of Human Mating","https://t.co/hm3eNyznB2","FALSE","8022","157","172","198","549","1240788394","FALSE","https://t.co/hm3eNyznB2","http://www.davidbuss.com","en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1006044392790999041/rAWFWh2q_normal.jpg"
"49","739133515170729984","1120736022533410818","1556039264","RealPeerReview","This is quite disturbing. 

“I’d like to be a little less white, which means a little less oppressive.”

https://t.co/eZYAE3kIla","TweetDeck","NA",NA,NA,NA,"FALSE","TRUE","0","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"324124500","AmirSariaslan","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120566968447373313","This is quite disturbing. 

“I’d like to be a little less white, which means a little less oppressive.”

https://t.co/eZYAE3kIla","1555998959","Twitter Web App","336","88",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120736022533410818","New Real Peer Review","Online, reading your abstract","New @real_peerreview, with blackjack and intelligent, evidence-respecting academic peers. Complaints should be filed with Machine Priestess @0K_ultra (use fax)",NA,"FALSE","61287","29","550","9045","5886","1465058137","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/739133515170729984/1465246458","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/739145394979020800/5-g4YA7E_normal.jpg"
"50","18643437","1120784463221407745","1556050813","PrisonPlanet","Alexandria Ocasio-Cortez failed to tweet a single time about the Islamic terror attacks in Sri Lanka despite tweeti… https://t.co/hw5ORf9WTY","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","2074","786",NA,NA,"twitter.com/i/web/status/1…","https://t.co/hw5ORf9WTY","https://twitter.com/i/web/status/1120784463221407745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120784463221407745","Paul Joseph Watson","London","""Watson is a brilliant polemicist."" The Spectator.....”Free speech extremist.” The Mirror. High Tory.","https://t.co/o9oVZqB9wC","FALSE","947564","595","8297","64495","6643","1231185863","TRUE","https://t.co/o9oVZqB9wC","http://summit.news","en","https://pbs.twimg.com/profile_banners/18643437/1520436381","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1116010621890367491/kxfvB5sJ_normal.jpg"
