id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugz1JNyRYT8_nv74r0V4AaABAg	1	14	2019-04-15 19:57:42	Douglas Boehme	WE LOVE YOU, DADDY TRUMP!!!!	UCy4mdrMRo-omc9syYhMfdDA	http://www.youtube.com/channel/UCy4mdrMRo-omc9syYhMfdDA	0		
Ugz1JNyRYT8_nv74r0V4AaABAg.8tkzZOgJVzq8tl5hN3OLP4		2	2019-04-15 21:00:05	DJ Rodriguez	Haaa yup we really really do.	UCbZDN7BM14DV8yYg2vvJM5w	http://www.youtube.com/channel/UCbZDN7BM14DV8yYg2vvJM5w	1	Ugz1JNyRYT8_nv74r0V4AaABAg	Douglas Boehme
UgwD9SLxSMg3j2z8vaN4AaABAg	0	10	2019-04-15 19:57:34	Paul Smith	The Democrats were right about never being president they just had the wrong person ha ha Hillary	UCSh0EIi0wv-KvPq3uvmNqSQ	http://www.youtube.com/channel/UCSh0EIi0wv-KvPq3uvmNqSQ	0		
UgwSCV2fe6Hm3ZoH6Yd4AaABAg	2	20	2019-04-15 19:57:33	Tyrone Martin Polanski	TRUMP IS THE GREATEST PRESIDENT IN HISTORY!	UCyLwqYFb40XW5NUHQjqeFKw	http://www.youtube.com/channel/UCyLwqYFb40XW5NUHQjqeFKw	0		
UgwSCV2fe6Hm3ZoH6Yd4AaABAg.8tkzYLSav-28tlWVziMZou		1	2019-04-16 00:54:20	Texas USA	Of AAAAAAAAAAAAALLLLL TIIIIIIIIIIMMMEEE!!!!	UCbxnG0gciPxw0AYMLfv05QA	http://www.youtube.com/channel/UCbxnG0gciPxw0AYMLfv05QA	1	UgwSCV2fe6Hm3ZoH6Yd4AaABAg	Tyrone Martin Polanski
UgwSCV2fe6Hm3ZoH6Yd4AaABAg.8tkzYLSav-28tl5bXoecS7		2	2019-04-15 20:59:18	DJ Rodriguez	100% in our lifetime the greatest for sure	UCbZDN7BM14DV8yYg2vvJM5w	http://www.youtube.com/channel/UCbZDN7BM14DV8yYg2vvJM5w	1	UgwSCV2fe6Hm3ZoH6Yd4AaABAg	Tyrone Martin Polanski
Ugw9PF69aZODfhuYQfN4AaABAg	0	8	2019-04-15 19:57:26	Michael Felton	down with the cult of soy. maga.	UCQKrofDSKoFKzdftitSzpYQ	http://www.youtube.com/channel/UCQKrofDSKoFKzdftitSzpYQ	0		
UgwdXumvTo03CVrkS-B4AaABAg	0	0	2019-04-15 19:57:17	Gian Paolo Personeni	☂️☂️☂️	UCcybj_tGVWc2OjL7e6_blDA	http://www.youtube.com/channel/UCcybj_tGVWc2OjL7e6_blDA	0		
UgzYLGy8AwYT2bV_YR94AaABAg	10	61	2019-04-15 19:57:16	Malachi	God I wish he could be elected 3 times	UCvnt3_7rdNDakGR0SbI1KOg	http://www.youtube.com/channel/UCvnt3_7rdNDakGR0SbI1KOg	0		
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8ttUiDAK5wl		0	2019-04-19 03:12:35	Julieann Moore	He can it’s called Trump Jr!	UCvmsfOwJiSbVr8yDeadugDg	http://www.youtube.com/channel/UCvmsfOwJiSbVr8yDeadugDg	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8ttFwTrZ7ZS		0	2019-04-19 01:03:27	David Hickey	TRUMP JR!!! TRUMP JR!!! 2024!!!	UCkcl7y4wn2BB1MxvP3efCWA	http://www.youtube.com/channel/UCkcl7y4wn2BB1MxvP3efCWA	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tmI0yWvezX		1	2019-04-16 08:07:00	451	Chris Andruch No, a dem won't. You'll see why soon enough.	UCLJOx3uNj_j-j5IQ4yExyDg	http://www.youtube.com/channel/UCLJOx3uNj_j-j5IQ4yExyDg	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tlggH6B90k		2	2019-04-16 02:31:59	J Ropp	Jr please run in 2024	UCnT903fTWQwTLkCYq0K_CYQ	http://www.youtube.com/channel/UCnT903fTWQwTLkCYq0K_CYQ	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tlWcKw-rUf		2	2019-04-16 00:55:20	Chris Andruch	I’m 14 sadly. I can’t vote until 2024. A dem will most likely take over. My brother will however be voting trump! USA 🇺🇸	UCQtV6eIbUiGMLoo0mXUOk3w	http://www.youtube.com/channel/UCQtV6eIbUiGMLoo0mXUOk3w	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tlW-XlKND0		1	2019-04-16 00:49:54	G H	+Himelda ama de casa Something funny???	UCkWMOH2wlWN13ufq8LWxtkA	http://www.youtube.com/channel/UCkWMOH2wlWN13ufq8LWxtkA	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tlO1Jr2SVx		0	2019-04-15 23:40:14	Himelda ama de casa	Ha ha ha	UC1AiszHfpKCc2taJTDQCt_A	http://www.youtube.com/channel/UC1AiszHfpKCc2taJTDQCt_A	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tlEIv6U2M4		2	2019-04-15 22:15:15	Combat Sapper	Totally agree. We have to have a strong candidate in 2024. Because if we don't, America WILL BE turned into a 3rd world country if the Dems have their way. Hell they've already started. We need to Keep MAGA, not only for us but also for our children and so on..........	UCB4hd2cJx0Ja4geTRC8_eTg	http://www.youtube.com/channel/UCB4hd2cJx0Ja4geTRC8_eTg	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tlAZqALwYF		1	2019-04-15 21:42:37	King Kade	Mitchell Smith Or Mike Pence	UCmbW4XjkJ5rjeDpW8WAZ9nQ	http://www.youtube.com/channel/UCmbW4XjkJ5rjeDpW8WAZ9nQ	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzYLGy8AwYT2bV_YR94AaABAg.8tkzWGRsfKg8tl0gCH6Oj8		3	2019-04-15 20:16:14	Mitchell Smith	He will be because I have a feeling Donald Junior will be running in 2024.	UCnrsnvl2YP8SqGDvqeBzOiA	http://www.youtube.com/channel/UCnrsnvl2YP8SqGDvqeBzOiA	1	UgzYLGy8AwYT2bV_YR94AaABAg	Malachi
UgzjNnZBhxINuVJiZc94AaABAg	0	9	2019-04-15 19:57:10	Three Little Birds Junk Removal	You have my vote!	UC6Q9Eo9Gic-wHu2aPkuwmiQ	http://www.youtube.com/channel/UC6Q9Eo9Gic-wHu2aPkuwmiQ	0		
Ugwu1fEjz8_BUJ6heIp4AaABAg	2	9	2019-04-15 19:56:55	avader5	Hey man I love that music does anyone know where it&#39;s from?	UCH6oCK_wohjFU-1WBXj3nag	http://www.youtube.com/channel/UCH6oCK_wohjFU-1WBXj3nag	0		
Ugwu1fEjz8_BUJ6heIp4AaABAg.8tkzTdDIT1h8tlWPLOjjsQ		1	2019-04-16 00:53:25	Texas USA	It's Trump music. This played when he was born.	UCbxnG0gciPxw0AYMLfv05QA	http://www.youtube.com/channel/UCbxnG0gciPxw0AYMLfv05QA	1	Ugwu1fEjz8_BUJ6heIp4AaABAg	avader5
Ugwu1fEjz8_BUJ6heIp4AaABAg.8tkzTdDIT1h8tlJnH34JWr		1	2019-04-15 23:03:14	Allison Townes	This music is just there, following Trump around wherever he goes!	UCDR-RuptNJjHxMh0q5Gmr5Q	http://www.youtube.com/channel/UCDR-RuptNJjHxMh0q5Gmr5Q	1	Ugwu1fEjz8_BUJ6heIp4AaABAg	avader5
UgyS8OMAWYgBgwMi3hF4AaABAg	0	4	2019-04-15 19:56:52	ida duncan	Yes ✝️🇺🇸	UCTE49E0E5544S_piHlBymlg	http://www.youtube.com/channel/UCTE49E0E5544S_piHlBymlg	0		
UgzS9G-X3ZL-Q046pyp4AaABAg	0	4	2019-04-15 19:56:48	You Tuber	Trump Life .	UC9WhEbK5W5gYH6ucZj0dIBA	http://www.youtube.com/channel/UC9WhEbK5W5gYH6ucZj0dIBA	0		
Ugw3sZTu5JRwMgqrYcN4AaABAg	0	35	2019-04-15 19:56:23	I. Bks	YES!!!<br />MAGA!!!<br />KEEP AMERICA GREAT!!!<br />BEST PRESIDENT E V E R!!!!!!!!!	UCGDAxYq0VpwyaVQGU721d8A	http://www.youtube.com/channel/UCGDAxYq0VpwyaVQGU721d8A	0		
Ugyateq_3vfA8DiPGAd4AaABAg	0	1	2019-04-15 19:56:21	Colleen Novak	<a href="http://www.youtube.com/results?search_query=%23MAGA">#MAGA</a>, <a href="http://www.youtube.com/results?search_query=%23KAG">#KAG</a>, <a href="http://www.youtube.com/results?search_query=%23Trump2020">#Trump2020</a>, <a href="http://www.youtube.com/results?search_query=%23JFKJr">#JFKJr</a>, <a href="http://www.youtube.com/results?search_query=%23WWG1WGA">#WWG1WGA</a>	UC5Xllj9_4Pp6Ln0spxa2zUQ	http://www.youtube.com/channel/UC5Xllj9_4Pp6Ln0spxa2zUQ	0		
Ugz9tE7F4cpVKJaa-PB4AaABAg	0	0	2019-04-15 19:56:06	IWEN CHANG	🙋‍♀️MAKE AMERICA GREAT AGAIN!!! MR. PRESIDENT TRUMP🙏!!! USAUSAUSA!!! 👏👍🐎	UChAG4UUHDpjJ1RXKmxJ0Elg	http://www.youtube.com/channel/UChAG4UUHDpjJ1RXKmxJ0Elg	0		
UgzvfFpm_H1zTI52XlB4AaABAg	1	0	2019-04-15 19:56:04	Clotaire Vilbrun	FUCK YOU BITCH	UCRQFQAMYs4BF7eRgisn4-Gw	http://www.youtube.com/channel/UCRQFQAMYs4BF7eRgisn4-Gw	0		
UgzvfFpm_H1zTI52XlB4AaABAg.8tkzNTFCMCk8tl-DsURfaI		0	2019-04-15 20:03:30	insidejoke	Really got him there ngl	UC_OhLpIMf94MGIP2xFc0kdw	http://www.youtube.com/channel/UC_OhLpIMf94MGIP2xFc0kdw	1	UgzvfFpm_H1zTI52XlB4AaABAg	Clotaire Vilbrun
UgzwZbVLtNEUzTYTVkp4AaABAg	6	45	2019-04-15 19:56:00	Gothic Dragon warrior Queen	My one and only favorite president of the UNITED STATES, DONALD J. TRUMP ,FOREVER AND EVER !!!!🇺🇸❤🇺🇸❤🇺🇸❤🇺🇸❤🇺🇸❤🇺🇸❤🇺🇸❤🇺🇸❤🇺🇸👍👍👍	UCSWEodwg25SJlhNTrEX7inw	http://www.youtube.com/channel/UCSWEodwg25SJlhNTrEX7inw	0		
UgzwZbVLtNEUzTYTVkp4AaABAg.8tkzMuE-2kG8tsvTE6URev		1	2019-04-18 21:55:50	No Content Found Here	Retard. Trump is one of the worst.	UCCEIUNuzhMM6mJ1Va5m3n_A	http://www.youtube.com/channel/UCCEIUNuzhMM6mJ1Va5m3n_A	1	UgzwZbVLtNEUzTYTVkp4AaABAg	Gothic Dragon warrior Queen
UgzwZbVLtNEUzTYTVkp4AaABAg.8tkzMuE-2kG8tsrvtSthk6		0	2019-04-18 21:24:55	Robby White Head	What about Abraham Lincoln and JFK?	UCe4RZG2j9HdTq6qV5sHC9vA	http://www.youtube.com/channel/UCe4RZG2j9HdTq6qV5sHC9vA	1	UgzwZbVLtNEUzTYTVkp4AaABAg	Gothic Dragon warrior Queen
UgzwZbVLtNEUzTYTVkp4AaABAg.8tkzMuE-2kG8tqmgL1UUV-		0	2019-04-18 02:00:38	451	Trump is President in 2020 and anti globalist governments already getting elected in Europe and South America. Watch for more such elections.	UCLJOx3uNj_j-j5IQ4yExyDg	http://www.youtube.com/channel/UCLJOx3uNj_j-j5IQ4yExyDg	1	UgzwZbVLtNEUzTYTVkp4AaABAg	Gothic Dragon warrior Queen
UgzwZbVLtNEUzTYTVkp4AaABAg.8tkzMuE-2kG8tqiqXI63PT		1	2019-04-18 01:27:04	J R	DJ Rodriguez RAND PAUL2024	UCj9XnD66Z_PcHTCl04GUQsQ	http://www.youtube.com/channel/UCj9XnD66Z_PcHTCl04GUQsQ	1	UgzwZbVLtNEUzTYTVkp4AaABAg	Gothic Dragon warrior Queen
UgzwZbVLtNEUzTYTVkp4AaABAg.8tkzMuE-2kG8tl5RW-bFpg		2	2019-04-15 20:57:47	DJ Rodriguez	He's like my favorite person in my lifetime. I'm 36yrs old and will never see a greater POTUS I'm afraid but hopefully they'll all aspire to be as fantastic as he's been and been trying to do.	UCbZDN7BM14DV8yYg2vvJM5w	http://www.youtube.com/channel/UCbZDN7BM14DV8yYg2vvJM5w	1	UgzwZbVLtNEUzTYTVkp4AaABAg	Gothic Dragon warrior Queen
UgzwZbVLtNEUzTYTVkp4AaABAg.8tkzMuE-2kG8tl0IXrqkMY		4	2019-04-15 20:12:52	teh	FAWK YEAH!!!	UC6StZAFinlTDpbBi38XY8Fw	http://www.youtube.com/channel/UC6StZAFinlTDpbBi38XY8Fw	1	UgzwZbVLtNEUzTYTVkp4AaABAg	Gothic Dragon warrior Queen
Ugw6V48M5nxt5hDjyDB4AaABAg	0	0	2019-04-15 19:55:33	Tina Robles	GOD BLESS AMERICA🇺🇸🇺🇸🇺🇸AND GOD BLESS PRESIDENT TRUMP🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	UCoyB92gjCL2e5ijOwcD8JwQ	http://www.youtube.com/channel/UCoyB92gjCL2e5ijOwcD8JwQ	0		
Ugz4CMAQhhfXSx2oO3V4AaABAg	1	18	2019-04-15 19:55:07	Bob Aloogats	50 State Sweep	UC0gynVMBpVMtjry49uv7YvA	http://www.youtube.com/channel/UC0gynVMBpVMtjry49uv7YvA	0		
Ugz4CMAQhhfXSx2oO3V4AaABAg.8tkzGXDvPC78tl07TTu5nm		2	2019-04-15 20:11:22	ThA MAN C MAcK	Bob Aloogats 🙏	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	Ugz4CMAQhhfXSx2oO3V4AaABAg	Bob Aloogats
Ugy8Xw16osl8gW4QsbB4AaABAg	0	4	2019-04-15 19:54:55	Yash Pandya	🇺🇸	UCeWDqt62YBLQtH8tIR8Pf2w	http://www.youtube.com/channel/UCeWDqt62YBLQtH8tIR8Pf2w	0		
Ugwi_W9_c92coTCc8PB4AaABAg	8	1	2019-04-15 19:54:55	transcendence	So far its only been Make Israel Great Again.<br /><br />Controlled opposition parties and presidents will never preserve the nation as it was meant to be.<br /><br />14	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	0		
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl8BoqhO6h		1	2019-04-15 21:21:52	Tyler W. Jones Worship	+transcendence pretty sure neither the Dems or the Reps wanted him in there... Of course they're still playing the game. Dems try to remove him, and Reps half-heartedly support him. That's the reason he hasn't gotten more done... It's the other "Republicans" who are the problem. I'd like to remove 90% of them. But at least they'll pretend to go along and have to offer supporting votes now and again, unlike the Democrats. This is the forever game with power... Never pretend you're completely safe or that anyone fully supports you. But marginal gains are gains... Every now and then you have a revolutionary come turn over the system, everything shuffles around, but the cards are the same after they've been sorted. Trump is a revelution, but that doesn't change the game. Yes, the fact that he's done anything is a huge accomplishment in this climate which both establishments have manufactured. He is building the wall... He's moved funds around to justify working on large pieces of it. More importantly he's drawing the lines in the sand with who will support it. He's not perfect and he could fail, but he is working torward it. I think you've given up hope too soon. We probably disagree on several race issues... To me it's totally about philosophy and character and nothing to do with skin color or heritage. I do agree about assimilation though... We've been sucky at assimilating immigrants by and large and we should do better.	UCSZX3aYhLBWIrIu5V0-W_-A	http://www.youtube.com/channel/UCSZX3aYhLBWIrIu5V0-W_-A	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl4UoKU_jI		0	2019-04-15 20:49:30	Kathy Florcruz	Oh shut up. Go get under a burka instead.	UCzZHcoDhXRVjTWtvbuUKIPQ	http://www.youtube.com/channel/UCzZHcoDhXRVjTWtvbuUKIPQ	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl27MnV6Fh		0	2019-04-15 20:28:49	transcendence	Eric Nice NPC response bud. Its time to take the next step to your level of awareness, and realize that he is just another controlled opposition shill for the powers that be. MAGA, by realizing the truth. Democrats and Republicans are one in the same - retarded shills for controlled parties that do not have our interests as priority, but rather the interests of Israel, Saudi, and banks.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl14ytxuN7		0	2019-04-15 20:19:45	transcendence	Tyler W. Jones Worship Look man, if you truly still think he is “muh true savior and change”, I promise you with all my hardened heart that you are misguided, like many others. He has never been one of us. He is ingrained in royalty and elitist cliques, and has been since childhood. He is part of the Jewish Zionist Bankster mafia that runs roughshod over the States. He is simply controlled opposition. Whatever accomplishments you think he’s done, he fucking hasn’t done shit worth noting. No preservation of our 2nd amendment, no progress on any wall, no stopping to the hordes of un assimilating non-white migrants/refugees, NOTHING. But he’s done plenty for Israel bud. The list is long and ever growing for our “greatest ally” that pulls us into their war of middle eastern conquest. You can call me a snowflake or whatever, but I was just like you during his first year. “Just wait, he’s doing his best!” For how many more years? How many more terms? All we do is wait, while everything around us gets worse and all the media reports on is “russia collusion” Wake up bro.. fuck	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl09C-i18F		2	2019-04-15 20:11:36	Tyler W. Jones Worship	+transcendence I don't disagree... The FED reserve is evil and needs to die. But one battle at a time... They can't stop the signal, word is getting around well about how the FED came into being and what it's been doing. The swamp is a monster, and it's got many tentacles... You can't just go straight for the throat. You have to do some ground work before you even attempt to confront it. No one, absolutely no one, could do any better than what he's done so far... I don't know why that is, but it's the truth. The board is set, and the pieces are moving... You actually aren't aware of his accomplishments since he's been in office? I don't think that's the case... but yes, destroying the FED would please a great many of us. I hope it's on his agenda at some point, but I'll settle for a mortal wound to the beast.	UCSZX3aYhLBWIrIu5V0-W_-A	http://www.youtube.com/channel/UCSZX3aYhLBWIrIu5V0-W_-A	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl00wpZ8-i		1	2019-04-15 20:10:28	Eric	+transcendence Just by looking at your YT page and your comments just shows how uneducated you are. You are a sheep with no brain. SAD LITTLE SNOWFLAKE. TRUMP 2020 USA USA USA	UCL_isDOiN7MO89vQTPxrKgw	http://www.youtube.com/channel/UCL_isDOiN7MO89vQTPxrKgw	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tl-K0V-Ufi		1	2019-04-15 20:04:20	transcendence	Tyler W. Jones Worship He’s done more for America? He has done nothing lmao None of the promises he made us has been fulfilled. He’s just another globalist zionist shill. He’ll gladly give Saudis billions in weapons, and drone strike Syria for Israel, but god forbid we get America first policies! Billions to israel! Not a penny for our wall, and no draining of the swamp! How are you (((neo-cons))) still this retarded to not see the truth. Federal Reserve is still sucking us all dry bud.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
Ugwi_W9_c92coTCc8PB4AaABAg.8tkzEyEQwDM8tkztJRm0gT		3	2019-04-15 20:00:33	Tyler W. Jones Worship	Really? I don't see that... Sure, he's done good things for Israel. Israel is our ally and pro freedom and democracy. I don't like idolizing Israel, but there's nothing wrong with siding with them against radical islamists. But Trump has done far more great things for America than for Israel... That statement just seems ill thought-out...	UCSZX3aYhLBWIrIu5V0-W_-A	http://www.youtube.com/channel/UCSZX3aYhLBWIrIu5V0-W_-A	1	Ugwi_W9_c92coTCc8PB4AaABAg	transcendence
UgwVjr2TURBBrGegOZt4AaABAg	1	8	2019-04-15 19:54:54	SHSL Reviewer	I&#39;m voting for you sir	UCa-kcTMsJDy0O_1ri5Y8xVQ	http://www.youtube.com/channel/UCa-kcTMsJDy0O_1ri5Y8xVQ	0		
UgwVjr2TURBBrGegOZt4AaABAg.8tkzErzZDuG8tl0AaS6k5T		0	2019-04-15 20:11:47	ThA MAN C MAcK	SHSL Reviewer Same	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	UgwVjr2TURBBrGegOZt4AaABAg	SHSL Reviewer
UgzoOWrXwOA10fPN1OJ4AaABAg	0	6	2019-04-15 19:54:45	Radioactive Bullet	Trump 2020!	UCC3MkK5lpnGoURUiixYmmjw	http://www.youtube.com/channel/UCC3MkK5lpnGoURUiixYmmjw	0		
UgyN7FnrRgtyS_yDaJJ4AaABAg	1	24	2019-04-15 19:54:45	Support for PRESIDENT TRUMP!!	And I myself am ready to bleed for this	UCc678DoOsPXNVOC5vMNJ17A	http://www.youtube.com/channel/UCc678DoOsPXNVOC5vMNJ17A	0		
UgyN7FnrRgtyS_yDaJJ4AaABAg.8tkzDkWZoFu8tl0-2dljV0		6	2019-04-15 20:10:13	ThA MAN C MAcK	Support for PRESIDENT TRUMP!! I’m with you brother.	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	UgyN7FnrRgtyS_yDaJJ4AaABAg	Support for PRESIDENT TRUMP!!
UgyNg-ClrRpZo8KBz414AaABAg	0	24	2019-04-15 19:54:40	AmerPride 7777 xxx	BEST. PRESIDENT. EVER.	UCnPMvD_MGsILxXPkbPKNOjA	http://www.youtube.com/channel/UCnPMvD_MGsILxXPkbPKNOjA	0		
Ugx2fC-HBmb-IpzTWRN4AaABAg	0	0	2019-04-15 19:54:39	Anthony Salvatore	No I’m good!!!!	UCCTGWbEm8UaxdXyMyixSnIg	http://www.youtube.com/channel/UCCTGWbEm8UaxdXyMyixSnIg	0		
Ugx4Kn0ba3p9q2lJka14AaABAg	1	21	2019-04-15 19:54:32	Beastly Gamer	Greatest President ever!!!	UC7qLAimsXNc571zCOSjq3AA	http://www.youtube.com/channel/UC7qLAimsXNc571zCOSjq3AA	0		
Ugx4Kn0ba3p9q2lJka14AaABAg.8tkzCCZvgzl8tl01pH_y9p		2	2019-04-15 20:10:35	ThA MAN C MAcK	Beastly Gamer Yes sir. SALUTE to you Sir	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	Ugx4Kn0ba3p9q2lJka14AaABAg	Beastly Gamer
UgyQ-Iw6kUDyFFac_Wx4AaABAg	0	3	2019-04-15 19:54:31	Dayze Mae	Trump2020 and beyond!	UCR_aGZ4rEU58FIA3ua7lZ7Q	http://www.youtube.com/channel/UCR_aGZ4rEU58FIA3ua7lZ7Q	0		
UgwYChC3NmPZRy7qJUh4AaABAg	0	6	2019-04-15 19:54:27	MOTOX33V	HERO 🗽	UCMs37v2hDtiPtMp9zgxAWHQ	http://www.youtube.com/channel/UCMs37v2hDtiPtMp9zgxAWHQ	0		
UgzZ-cj9jvm5lQIhN6J4AaABAg	0	0	2019-04-15 19:54:25	Sam Nick	Ok?	UCnRGmjAxlkwxAdZRAklj_Sg	http://www.youtube.com/channel/UCnRGmjAxlkwxAdZRAklj_Sg	0		
UgyvzrFToh2lCyvyrOB4AaABAg	0	18	2019-04-15 19:54:16	Todd Kaplan	Brilliant	UC74pylW0HhnmpznW66qjjew	http://www.youtube.com/channel/UC74pylW0HhnmpznW66qjjew	0		
Ugw9gbSE_H7Ax9JOnFV4AaABAg	0	1	2019-04-15 19:54:07	Tamzid Mohsin Khan	TRUMP 2020 🇺🇸 🇺🇸 🇺🇸 🇺🇸<br />MAGA	UCN3jnCNH_6_cAB1dK2wRrLQ	http://www.youtube.com/channel/UCN3jnCNH_6_cAB1dK2wRrLQ	0		
UgxTqAlfQ9xqhVzQwy94AaABAg	0	42	2019-04-15 19:53:53	Wolf- 115	Love you Trump 👍🏼	UCbvu5gFd4D8JpKobCwiHb3w	http://www.youtube.com/channel/UCbvu5gFd4D8JpKobCwiHb3w	0		
UgyqexSRM0zjrnn3Wf54AaABAg	2	56	2019-04-15 19:53:51	Bebong Bro	MAGA!!!!	UC_b-z81jDcWlQMuZwlH9lHw	http://www.youtube.com/channel/UC_b-z81jDcWlQMuZwlH9lHw	0		
UgyqexSRM0zjrnn3Wf54AaABAg.8tkz7ADTmay8tlIFJWWXJ8		0	2019-04-15 22:49:43	NwoDispatcher	+transcendence honk honk	UCRffWLOA7nI0lHvK8zRLETg	http://www.youtube.com/channel/UCRffWLOA7nI0lHvK8zRLETg	1	UgyqexSRM0zjrnn3Wf54AaABAg	Bebong Bro
UgyqexSRM0zjrnn3Wf54AaABAg.8tkz7ADTmay8tl-Txf0nn0		0	2019-04-15 20:05:42	transcendence	Bebong Bro More like MIGA, for (((“our greatest ally”)))	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgyqexSRM0zjrnn3Wf54AaABAg	Bebong Bro
UgxmJBW_qRMVxAPYuYV4AaABAg	0	23	2019-04-15 19:53:48	Chef227	Hell yeah	UC9Mofu7S1ogC2myOpqNaJJQ	http://www.youtube.com/channel/UC9Mofu7S1ogC2myOpqNaJJQ	0		
UgxHKFhmhLwp556DnZN4AaABAg	0	45	2019-04-15 19:53:44	German R	Trump 2020	UCBkR2i09akN3knPZ_CVCCWA	http://www.youtube.com/channel/UCBkR2i09akN3knPZ_CVCCWA	0		
Ugzy-fS8ETYPTRjSZ9R4AaABAg	1	1	2019-04-15 19:53:37	Bonnie The Bunny	Which better you love peoples	UCX2YEkZCgK2_ZjUAmEFrMNA	http://www.youtube.com/channel/UCX2YEkZCgK2_ZjUAmEFrMNA	0		
Ugzy-fS8ETYPTRjSZ9R4AaABAg.8tkz5SQSvo08tkz62sDWOP		0	2019-04-15 19:53:41	Bonnie The Bunny	Huh	UCX2YEkZCgK2_ZjUAmEFrMNA	http://www.youtube.com/channel/UCX2YEkZCgK2_ZjUAmEFrMNA	1	Ugzy-fS8ETYPTRjSZ9R4AaABAg	Bonnie The Bunny
UgxzIdDO3RslzSo3iQ14AaABAg	0	15	2019-04-15 19:53:34	Leila D	Yes	UCNN51KH6t929-FCs-BRJzzA	http://www.youtube.com/channel/UCNN51KH6t929-FCs-BRJzzA	0		
